time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20150117:1109,428.01,94.0,0.0,30.73,12.62,1.23,0.0
20150117:1209,368.01,89.0,0.0,27.19,13.3,1.59,0.0
20150117:1309,256.01,82.0,0.0,20.91,13.15,1.67,0.0
20150117:1409,125.01,58.0,0.0,12.57,12.99,1.76,0.0
20150117:1509,1.0,12.81,0.0,2.8,12.84,1.85,0.0
20150117:1609,0.0,0.0,0.0,0.0,12.1,2.13,0.0
20150117:1709,0.0,0.0,0.0,0.0,11.37,2.42,0.0
20150117:1809,0.0,0.0,0.0,0.0,10.64,2.7,0.0
20150117:1909,0.0,0.0,0.0,0.0,10.36,2.71,0.0
20150117:2009,0.0,0.0,0.0,0.0,10.09,2.71,0.0
20150117:2109,0.0,0.0,0.0,0.0,9.81,2.72,0.0
20150117:2209,0.0,0.0,0.0,0.0,9.86,2.87,0.0
20150117:2309,0.0,0.0,0.0,0.0,9.9,3.02,0.0
20150118:0009,0.0,0.0,0.0,0.0,9.95,3.17,0.0
20150118:0109,0.0,0.0,0.0,0.0,9.6,3.18,0.0
20150118:0209,0.0,0.0,0.0,0.0,9.26,3.18,0.0
20150118:0309,0.0,0.0,0.0,0.0,8.92,3.19,0.0
20150118:0409,0.0,0.0,0.0,0.0,9.06,3.09,0.0
20150118:0509,0.0,0.0,0.0,0.0,9.2,3.0,0.0
20150118:0609,0.0,23.0,0.0,4.66,9.34,2.91,0.0
20150118:0709,44.0,110.0,0.0,14.24,10.59,3.28,0.0
20150118:0809,48.0,182.0,0.0,22.3,11.83,3.65,0.0
20150118:0909,43.0,230.0,0.0,28.18,13.08,4.01,0.0
20150118:1009,221.01,217.0,0.0,31.21,13.6,4.42,0.0
20150118:1109,244.01,203.0,0.0,30.94,14.13,4.82,0.0
20150118:1209,72.0,226.0,0.0,27.4,14.65,5.23,0.0
20150118:1309,31.0,167.0,0.0,21.12,14.05,5.12,0.0
20150118:1409,0.0,29.0,0.0,12.78,13.46,5.01,0.0
20150118:1509,4.0,14.19,0.0,2.99,12.86,4.9,0.0
20150118:1609,0.0,0.0,0.0,0.0,12.35,4.72,0.0
20150118:1709,0.0,0.0,0.0,0.0,11.84,4.54,0.0
20150118:1809,0.0,0.0,0.0,0.0,11.33,4.36,0.0
20150118:1909,0.0,0.0,0.0,0.0,11.21,4.36,0.0
20150118:2009,0.0,0.0,0.0,0.0,11.1,4.36,0.0
20150118:2109,0.0,0.0,0.0,0.0,10.98,4.36,0.0
20150118:2209,0.0,0.0,0.0,0.0,11.25,4.43,0.0
20150118:2309,0.0,0.0,0.0,0.0,11.51,4.51,0.0
20150119:0009,0.0,0.0,0.0,0.0,11.78,4.58,0.0
20150119:0109,0.0,0.0,0.0,0.0,11.57,4.16,0.0
20150119:0209,0.0,0.0,0.0,0.0,11.36,3.74,0.0
20150119:0309,0.0,0.0,0.0,0.0,11.15,3.32,0.0
20150119:0409,0.0,0.0,0.0,0.0,11.13,3.56,0.0
20150119:0509,0.0,0.0,0.0,0.0,11.11,3.8,0.0
20150119:0609,0.0,5.0,0.0,4.75,11.1,4.04,0.0
20150119:0709,79.0,101.0,0.0,14.36,12.55,4.76,0.0
20150119:0809,153.01,156.0,0.0,22.44,13.99,5.48,0.0
20150119:0909,46.0,231.0,0.0,28.35,15.44,6.19,0.0
20150119:1009,125.0,254.0,0.0,31.41,15.93,6.35,0.0
20150119:1109,29.0,243.0,0.0,31.15,16.41,6.51,0.0
20150119:1209,222.01,178.0,0.0,27.62,16.9,6.68,0.0
20150119:1309,139.0,149.0,0.0,21.33,16.35,6.26,0.0
20150119:1409,60.0,93.0,0.0,12.98,15.8,5.84,0.0
20150119:1509,2.0,14.62,0.0,3.19,15.25,5.42,0.0
20150119:1609,0.0,0.0,0.0,0.0,14.24,5.12,0.0
20150119:1709,0.0,0.0,0.0,0.0,13.24,4.81,0.0
20150119:1809,0.0,0.0,0.0,0.0,12.24,4.51,0.0
20150119:1909,0.0,0.0,0.0,0.0,11.78,4.12,0.0
20150119:2009,0.0,0.0,0.0,0.0,11.33,3.74,0.0
20150119:2109,0.0,0.0,0.0,0.0,10.88,3.35,0.0
20150119:2209,0.0,0.0,0.0,0.0,10.92,3.59,0.0
20150119:2309,0.0,0.0,0.0,0.0,10.96,3.83,0.0
20150120:0009,0.0,0.0,0.0,0.0,11.0,4.07,0.0
20150120:0109,0.0,0.0,0.0,0.0,11.03,3.64,0.0
20150120:0209,0.0,0.0,0.0,0.0,11.06,3.2,0.0
20150120:0309,0.0,0.0,0.0,0.0,11.1,2.77,0.0
20150120:0409,0.0,0.0,0.0,0.0,11.07,2.71,0.0
20150120:0509,0.0,0.0,0.0,0.0,11.04,2.65,0.0
20150120:0609,0.0,30.0,0.0,4.84,11.01,2.59,0.0
20150120:0709,134.01,77.0,0.0,14.48,12.42,3.13,0.0
20150120:0809,247.01,108.0,0.0,22.59,13.82,3.67,0.0
20150120:0909,176.01,209.0,0.0,28.53,15.23,4.21,0.0
20150120:1009,384.01,132.0,0.0,31.61,15.78,4.17,0.0
20150120:1109,332.01,160.0,0.0,31.37,16.32,4.12,0.0
20150120:1209,353.01,106.0,0.0,27.85,16.87,4.08,0.0
20150120:1309,77.0,172.0,0.0,21.55,16.25,3.84,0.0
20150120:1409,20.0,99.0,0.0,13.19,15.62,3.6,0.0
20150120:1509,0.0,14.0,0.0,3.38,15.0,3.35,0.0
20150120:1609,0.0,0.0,0.0,0.0,14.33,3.65,0.0
20150120:1709,0.0,0.0,0.0,0.0,13.66,3.95,0.0
20150120:1809,0.0,0.0,0.0,0.0,13.0,4.25,0.0
20150120:1909,0.0,0.0,0.0,0.0,12.86,4.07,0.0
20150120:2009,0.0,0.0,0.0,0.0,12.73,3.89,0.0
20150120:2109,0.0,0.0,0.0,0.0,12.59,3.71,0.0
20150120:2209,0.0,0.0,0.0,0.0,12.72,3.43,0.0
20150120:2309,0.0,0.0,0.0,0.0,12.85,3.15,0.0
20150121:0009,0.0,0.0,0.0,0.0,12.99,2.87,0.0
20150121:0109,0.0,0.0,0.0,0.0,12.43,2.71,0.0
20150121:0209,0.0,0.0,0.0,0.0,11.88,2.56,0.0
20150121:0309,0.0,0.0,0.0,0.0,11.33,2.4,0.0
20150121:0409,0.0,0.0,0.0,0.0,11.25,2.17,0.0
20150121:0509,0.0,0.0,0.0,0.0,11.17,1.93,0.0
20150121:0609,0.0,30.0,0.0,4.94,11.1,1.7,0.0
20150121:0709,119.01,86.0,0.0,14.6,12.47,2.08,0.0
20150121:0809,218.01,126.0,0.0,22.74,13.83,2.46,0.0
20150121:0909,129.0,228.0,0.0,28.71,15.2,2.84,0.0
20150121:1009,231.01,218.0,0.0,31.82,15.84,2.53,0.0
20150121:1109,240.01,211.0,0.0,31.6,16.49,2.23,0.0
20150121:1209,155.0,212.0,0.0,28.08,17.13,1.92,0.0
20150121:1309,252.01,94.0,0.0,21.78,16.62,1.51,0.0
20150121:1409,147.01,55.0,0.0,13.4,16.12,1.1,0.0
20150121:1509,15.0,14.94,0.0,3.58,15.61,0.69,0.0
20150121:1609,0.0,0.0,0.0,0.0,14.51,1.35,0.0
20150121:1709,0.0,0.0,0.0,0.0,13.41,2.0,0.0
20150121:1809,0.0,0.0,0.0,0.0,12.31,2.66,0.0
20150121:1909,0.0,0.0,0.0,0.0,11.77,2.07,0.0
20150121:2009,0.0,0.0,0.0,0.0,11.23,1.49,0.0
20150121:2109,0.0,0.0,0.0,0.0,10.69,0.9,0.0
20150121:2209,0.0,0.0,0.0,0.0,10.6,0.76,0.0
20150121:2309,0.0,0.0,0.0,0.0,10.51,0.62,0.0
20150122:0009,0.0,0.0,0.0,0.0,10.43,0.48,0.0
20150122:0109,0.0,0.0,0.0,0.0,10.67,0.6,0.0
20150122:0209,0.0,0.0,0.0,0.0,10.91,0.71,0.0
20150122:0309,0.0,0.0,0.0,0.0,11.15,0.83,0.0
20150122:0409,0.0,0.0,0.0,0.0,10.86,1.06,0.0
20150122:0509,0.0,0.0,0.0,0.0,10.57,1.3,0.0
20150122:0609,0.0,30.0,0.0,5.05,10.28,1.53,0.0
20150122:0709,80.0,105.0,0.0,14.73,11.44,1.66,0.0
20150122:0809,175.01,150.0,0.0,22.9,12.6,1.78,0.0
20150122:0909,246.01,180.0,0.0,28.91,13.76,1.9,0.0
20150122:1009,434.01,106.0,0.0,32.04,14.78,2.11,0.0
20150122:1109,294.01,186.0,0.0,31.83,15.79,2.33,0.0
20150122:1209,259.01,166.0,0.0,28.31,16.81,2.54,0.0
20150122:1309,264.01,90.0,0.0,22.0,16.49,3.47,0.0
20150122:1409,124.01,70.0,0.0,13.62,16.18,4.4,0.0
20150122:1509,8.0,19.2,0.0,3.78,15.86,5.32,0.0
20150122:1609,0.0,0.0,0.0,0.0,15.44,5.66,0.0
20150122:1709,0.0,0.0,0.0,0.0,15.02,6.0,0.0
20150122:1809,0.0,0.0,0.0,0.0,14.6,6.34,0.0
20150122:1909,0.0,0.0,0.0,0.0,14.59,6.27,0.0
20150122:2009,0.0,0.0,0.0,0.0,14.58,6.19,0.0
20150122:2109,0.0,0.0,0.0,0.0,14.57,6.11,0.0
20150122:2209,0.0,0.0,0.0,0.0,14.66,6.48,0.0
20150122:2309,0.0,0.0,0.0,0.0,14.74,6.86,0.0
20150123:0009,0.0,0.0,0.0,0.0,14.83,7.23,0.0
20150123:0109,0.0,0.0,0.0,0.0,14.22,6.97,0.0
20150123:0209,0.0,0.0,0.0,0.0,13.61,6.71,0.0
20150123:0309,0.0,0.0,0.0,0.0,13.01,6.46,0.0
20150123:0409,0.0,0.0,0.0,0.0,12.61,6.22,0.0
20150123:0509,0.0,0.0,0.0,0.0,12.21,5.98,0.0
20150123:0609,0.0,32.0,0.0,5.16,11.82,5.74,0.0
20150123:0709,77.0,107.0,0.0,14.87,12.77,6.18,0.0
20150123:0809,131.0,171.0,0.0,23.07,13.73,6.62,0.0
20150123:0909,347.01,125.0,0.0,29.1,14.68,7.06,0.0
20150123:1009,461.01,91.0,0.0,32.27,14.92,7.2,0.0
20150123:1109,442.01,101.0,0.0,32.07,15.16,7.35,0.0
20150123:1209,383.01,96.0,0.0,28.55,15.4,7.49,0.0
20150123:1309,278.01,84.0,0.0,22.23,14.91,7.23,0.0
20150123:1409,159.01,53.0,0.0,13.83,14.43,6.97,0.0
20150123:1509,22.0,14.74,0.0,3.99,13.94,6.72,0.0
20150123:1609,0.0,0.0,0.0,0.0,13.03,6.28,0.0
20150123:1709,0.0,0.0,0.0,0.0,12.12,5.83,0.0
20150123:1809,0.0,0.0,0.0,0.0,11.22,5.39,0.0
20150123:1909,0.0,0.0,0.0,0.0,10.79,5.55,0.0
20150123:2009,0.0,0.0,0.0,0.0,10.36,5.71,0.0
20150123:2109,0.0,0.0,0.0,0.0,9.93,5.86,0.0
20150123:2209,0.0,0.0,0.0,0.0,9.71,6.04,0.0
20150123:2309,0.0,0.0,0.0,0.0,9.49,6.21,0.0
20150124:0009,0.0,0.0,0.0,0.0,9.28,6.39,0.0
20150124:0109,0.0,0.0,0.0,0.0,9.2,5.82,0.0
20150124:0209,0.0,0.0,0.0,0.0,9.12,5.25,0.0
20150124:0309,0.0,0.0,0.0,0.0,9.04,4.68,0.0
20150124:0409,0.0,0.0,0.0,0.0,8.89,4.03,0.0
20150124:0509,0.0,0.0,0.0,0.0,8.75,3.39,0.0
20150124:0609,0.0,11.0,0.0,5.28,8.61,2.74,0.0
20150124:0709,49.0,116.0,0.0,15.01,10.07,3.6,0.0
20150124:0809,0.0,117.0,0.0,23.24,11.52,4.46,0.0
20150124:0909,0.0,79.0,0.0,29.31,12.98,5.32,0.0
20150124:1009,1.0,182.0,0.0,32.5,13.19,5.95,0.0
20150124:1109,0.0,146.0,0.0,32.31,13.39,6.58,0.0
20150124:1209,39.0,231.0,0.0,28.8,13.6,7.21,0.0
20150124:1309,59.0,182.0,0.0,22.47,13.36,7.75,0.0
20150124:1409,0.0,46.0,0.0,14.06,13.13,8.28,0.0
20150124:1509,1.0,17.83,0.0,4.2,12.89,8.81,0.0
20150124:1609,0.0,0.0,0.0,0.0,12.38,8.53,0.0
20150124:1709,0.0,0.0,0.0,0.0,11.88,8.24,0.0
20150124:1809,0.0,0.0,0.0,0.0,11.38,7.96,0.0
20150124:1909,0.0,0.0,0.0,0.0,11.23,7.77,0.0
20150124:2009,0.0,0.0,0.0,0.0,11.09,7.57,0.0
20150124:2109,0.0,0.0,0.0,0.0,10.94,7.38,0.0
20150124:2209,0.0,0.0,0.0,0.0,11.01,7.6,0.0
20150124:2309,0.0,0.0,0.0,0.0,11.08,7.82,0.0
20150125:0009,0.0,0.0,0.0,0.0,11.15,8.04,0.0
20150125:0109,0.0,0.0,0.0,0.0,10.74,7.48,0.0
20150125:0209,0.0,0.0,0.0,0.0,10.33,6.92,0.0
20150125:0309,0.0,0.0,0.0,0.0,9.93,6.36,0.0
20150125:0409,0.0,0.0,0.0,0.0,9.62,5.78,0.0
20150125:0509,0.0,0.0,0.0,0.0,9.31,5.2,0.0
20150125:0609,0.0,28.0,0.0,5.4,9.0,4.62,0.0
20150125:0709,95.0,103.0,0.0,15.16,10.23,4.41,0.0
20150125:0809,18.0,177.0,0.0,23.42,11.47,4.2,0.0
20150125:0909,353.01,126.0,0.0,29.52,12.7,3.99,0.0
20150125:1009,303.01,191.0,0.0,32.73,13.35,3.54,0.0
20150125:1109,89.0,269.0,0.0,32.56,13.99,3.09,0.0
20150125:1209,216.01,195.0,0.0,29.04,14.64,2.63,0.0
20150125:1309,83.0,181.0,0.0,22.71,14.16,2.52,0.0
20150125:1409,12.0,102.0,0.0,14.28,13.68,2.4,0.0
20150125:1509,3.0,23.34,0.0,4.41,13.2,2.29,0.0
20150125:1609,0.0,0.0,0.0,0.0,12.68,2.18,0.0
20150125:1709,0.0,0.0,0.0,0.0,12.16,2.08,0.0
20150125:1809,0.0,0.0,0.0,0.0,11.64,1.97,0.0
20150125:1909,0.0,0.0,0.0,0.0,11.28,1.84,0.0
20150125:2009,0.0,0.0,0.0,0.0,10.93,1.71,0.0
20150125:2109,0.0,0.0,0.0,0.0,10.57,1.59,0.0
20150125:2209,0.0,0.0,0.0,0.0,10.46,2.01,0.0
20150125:2309,0.0,0.0,0.0,0.0,10.35,2.44,0.0
20150126:0009,0.0,0.0,0.0,0.0,10.25,2.87,0.0
20150126:0109,0.0,0.0,0.0,0.0,9.91,2.81,0.0
20150126:0209,0.0,0.0,0.0,0.0,9.57,2.75,0.0
20150126:0309,0.0,0.0,0.0,0.0,9.23,2.69,0.0
20150126:0409,0.0,0.0,0.0,0.0,9.15,2.63,0.0
20150126:0509,0.0,0.0,0.0,0.0,9.07,2.56,0.0
20150126:0609,0.0,26.0,0.0,5.53,8.99,2.5,0.0
20150126:0709,177.01,61.0,0.0,15.32,10.27,2.07,0.0
20150126:0809,323.01,73.0,0.0,23.6,11.54,1.65,0.0
20150126:0909,440.01,73.0,0.0,29.73,12.82,1.23,0.0
20150126:1009,457.01,101.0,0.0,32.97,13.34,1.77,0.0
20150126:1109,415.01,126.0,0.0,32.82,13.86,2.3,0.0
20150126:1209,151.0,225.0,0.0,29.3,14.38,2.84,0.0
20150126:1309,126.0,170.0,0.0,22.95,13.91,2.62,0.0
20150126:1409,4.0,91.0,0.0,14.5,13.44,2.39,0.0
20150126:1509,0.0,9.0,0.0,4.62,12.97,2.17,0.0
20150126:1609,0.0,0.0,0.0,0.0,12.03,2.15,0.0
20150126:1709,0.0,0.0,0.0,0.0,11.09,2.14,0.0
20150126:1809,0.0,0.0,0.0,0.0,10.16,2.12,0.0
20150126:1909,0.0,0.0,0.0,0.0,10.09,2.15,0.0
20150126:2009,0.0,0.0,0.0,0.0,10.02,2.17,0.0
20150126:2109,0.0,0.0,0.0,0.0,9.95,2.19,0.0
20150126:2209,0.0,0.0,0.0,0.0,9.9,1.74,0.0
20150126:2309,0.0,0.0,0.0,0.0,9.84,1.28,0.0
20150127:0009,0.0,0.0,0.0,0.0,9.79,0.83,0.0
20150127:0109,0.0,0.0,0.0,0.0,9.63,0.64,0.0
20150127:0209,0.0,0.0,0.0,0.0,9.48,0.46,0.0
20150127:0309,0.0,0.0,0.0,0.0,9.33,0.28,0.0
20150127:0409,0.0,0.0,0.0,0.0,9.29,0.97,0.0
20150127:0509,0.0,0.0,0.0,0.0,9.25,1.66,0.0
20150127:0609,0.0,15.0,0.0,5.67,9.22,2.36,0.0
20150127:0709,0.0,54.0,0.0,15.48,10.35,2.67,0.0
20150127:0809,0.0,111.0,0.0,23.79,11.49,2.98,0.0
20150127:0909,160.0,229.0,0.0,29.95,12.62,3.3,0.0
20150127:1009,0.0,153.0,0.0,33.22,12.71,2.97,0.0
20150127:1109,0.0,91.0,0.0,33.08,12.81,2.64,0.0
20150127:1209,15.0,215.0,0.0,29.56,12.9,2.32,0.0
20150127:1309,15.0,171.0,0.0,23.19,12.09,1.93,0.0
20150127:1409,20.0,110.0,0.0,14.73,11.28,1.54,0.0
20150127:1509,0.0,11.0,0.0,4.83,10.47,1.14,0.0
20150127:1609,0.0,0.0,0.0,0.0,10.12,1.26,0.0
20150127:1709,0.0,0.0,0.0,0.0,9.77,1.37,0.0
20150127:1809,0.0,0.0,0.0,0.0,9.43,1.49,0.0
20150127:1909,0.0,0.0,0.0,0.0,9.09,1.75,0.0
20150127:2009,0.0,0.0,0.0,0.0,8.75,2.01,0.0
20150127:2109,0.0,0.0,0.0,0.0,8.41,2.28,0.0
20150127:2209,0.0,0.0,0.0,0.0,7.93,2.57,0.0
20150127:2309,0.0,0.0,0.0,0.0,7.45,2.86,0.0
20150128:0009,0.0,0.0,0.0,0.0,6.98,3.14,0.0
20150128:0109,0.0,0.0,0.0,0.0,7.34,2.92,0.0
20150128:0209,0.0,0.0,0.0,0.0,7.7,2.7,0.0
20150128:0309,0.0,0.0,0.0,0.0,8.06,2.48,0.0
20150128:0409,0.0,0.0,0.0,0.0,7.82,2.35,0.0
20150128:0509,0.0,0.0,0.0,0.0,7.58,2.22,0.0
20150128:0609,0.0,27.0,0.0,5.81,7.35,2.08,0.0
20150128:0709,185.01,60.0,0.0,15.64,8.6,1.5,0.0
20150128:0809,319.01,80.0,0.0,23.99,9.86,0.91,0.0
20150128:0909,242.01,195.0,0.0,30.18,11.11,0.33,0.0
20150128:1009,373.01,158.0,0.0,33.47,11.58,0.63,0.0
20150128:1109,142.0,266.0,0.0,33.34,12.05,0.92,0.0
20150128:1209,238.01,192.0,0.0,29.82,12.52,1.21,0.0
20150128:1309,191.01,147.0,0.0,23.44,12.22,1.64,0.0
20150128:1409,136.01,79.0,0.0,14.96,11.91,2.06,0.0
20150128:1509,7.0,28.3,0.0,5.04,11.61,2.48,0.0
20150128:1609,0.0,0.0,0.0,0.0,10.79,2.51,0.0
20150128:1709,0.0,0.0,0.0,0.0,9.98,2.55,0.0
20150128:1809,0.0,0.0,0.0,0.0,9.17,2.58,0.0
20150128:1909,0.0,0.0,0.0,0.0,9.06,2.57,0.0
20150128:2009,0.0,0.0,0.0,0.0,8.95,2.56,0.0
20150128:2109,0.0,0.0,0.0,0.0,8.84,2.55,0.0
20150128:2209,0.0,0.0,0.0,0.0,9.06,2.49,0.0
20150128:2309,0.0,0.0,0.0,0.0,9.28,2.43,0.0
20150129:0009,0.0,0.0,0.0,0.0,9.5,2.37,0.0
20150129:0109,0.0,0.0,0.0,0.0,9.12,2.86,0.0
20150129:0209,0.0,0.0,0.0,0.0,8.74,3.35,0.0
20150129:0309,0.0,0.0,0.0,0.0,8.36,3.83,0.0
20150129:0409,0.0,0.0,0.0,0.0,8.38,3.21,0.0
20150129:0509,0.0,0.0,0.0,0.0,8.41,2.58,0.0
20150129:0609,0.0,11.0,0.0,5.96,8.44,1.96,0.0
20150129:0709,65.0,120.0,0.0,15.82,9.24,1.82,0.0
20150129:0809,226.01,138.0,0.0,24.19,10.03,1.68,0.0
20150129:0909,422.01,93.0,0.0,30.42,10.83,1.54,0.0
20150129:1009,128.0,273.0,0.0,33.73,11.24,1.51,0.0
20150129:1109,25.0,257.0,0.0,33.62,11.64,1.48,0.0
20150129:1209,0.0,160.0,0.0,30.08,12.05,1.45,0.0
20150129:1309,0.0,58.0,0.0,23.69,11.98,1.59,0.0
20150129:1409,0.0,28.0,0.0,15.2,11.92,1.73,0.0
20150129:1509,0.0,5.0,0.0,5.26,11.85,1.88,0.0
20150129:1609,0.0,0.0,0.0,0.0,11.48,1.84,0.0
20150129:1709,0.0,0.0,0.0,0.0,11.11,1.8,0.0
20150129:1809,0.0,0.0,0.0,0.0,10.75,1.77,0.0
20150129:1909,0.0,0.0,0.0,0.0,10.35,1.98,0.0
20150129:2009,0.0,0.0,0.0,0.0,9.96,2.2,0.0
20150129:2109,0.0,0.0,0.0,0.0,9.56,2.41,0.0
20150129:2209,0.0,0.0,0.0,0.0,9.12,2.03,0.0
20150129:2309,0.0,0.0,0.0,0.0,8.68,1.65,0.0
20150130:0009,0.0,0.0,0.0,0.0,8.24,1.27,0.0
20150130:0109,0.0,0.0,0.0,0.0,7.97,1.3,0.0
20150130:0209,0.0,0.0,0.0,0.0,7.71,1.32,0.0
20150130:0309,0.0,0.0,0.0,0.0,7.45,1.35,0.0
20150130:0409,0.0,0.0,0.0,0.0,7.47,1.84,0.0
20150130:0509,0.0,0.0,0.0,0.0,7.5,2.34,0.0
20150130:0609,0.0,40.0,0.0,6.11,7.53,2.83,0.0
20150130:0709,166.01,75.0,0.0,15.99,9.07,3.5,0.0
20150130:0809,16.0,181.0,0.0,24.4,10.62,4.18,0.0
20150130:0909,418.01,99.0,0.0,30.66,12.16,4.86,0.0
20150130:1009,285.01,213.0,0.0,34.0,12.54,5.65,0.0
20150130:1109,302.01,203.0,0.0,33.89,12.93,6.45,0.0
20150130:1209,350.01,136.0,0.0,30.35,13.31,7.24,0.0
20150130:1309,50.0,195.0,0.0,23.95,12.95,8.13,0.0
20150130:1409,48.0,119.0,0.0,15.43,12.59,9.02,0.0
20150130:1509,8.0,31.98,0.0,5.48,12.23,9.9,0.0
20150130:1609,0.0,0.0,0.0,0.0,11.92,10.09,0.0
20150130:1709,0.0,0.0,0.0,0.0,11.61,10.28,0.0
20150130:1809,0.0,0.0,0.0,0.0,11.3,10.47,0.0
20150130:1909,0.0,0.0,0.0,0.0,11.3,10.67,0.0
20150130:2009,0.0,0.0,0.0,0.0,11.3,10.86,0.0
20150130:2109,0.0,0.0,0.0,0.0,11.3,11.06,0.0
20150130:2209,0.0,0.0,0.0,0.0,11.38,11.16,0.0
20150130:2309,0.0,0.0,0.0,0.0,11.46,11.26,0.0
20150131:0009,0.0,0.0,0.0,0.0,11.55,11.37,0.0
20150131:0109,0.0,0.0,0.0,0.0,11.63,11.29,0.0
20150131:0209,0.0,0.0,0.0,0.0,11.71,11.21,0.0
20150131:0309,0.0,0.0,0.0,0.0,11.79,11.13,0.0
20150131:0409,0.0,0.0,0.0,0.0,11.92,10.61,0.0
20150131:0509,0.0,0.0,0.0,0.0,12.05,10.09,0.0
20150131:0609,0.0,39.0,0.0,6.27,12.19,9.57,0.0
20150131:0709,159.01,82.0,0.0,16.18,12.82,9.28,0.0
20150131:0809,23.0,189.0,0.0,24.62,13.46,8.99,0.0
20150131:0909,15.0,226.0,0.0,30.9,14.09,8.7,0.0
20150131:1009,333.01,190.0,0.0,34.27,14.43,9.7,0.0
20150131:1109,15.0,246.0,0.0,34.17,14.78,10.69,0.0
20150131:1209,56.0,251.0,0.0,30.63,15.12,11.68,0.0
20150131:1309,6.0,161.0,0.0,24.21,14.97,11.56,0.0
20150131:1409,103.0,103.0,0.0,15.67,14.83,11.43,0.0
20150131:1509,5.0,32.78,0.0,5.7,14.68,11.31,0.0
20150131:1609,0.0,0.0,0.0,0.0,14.3,11.35,0.0
20150131:1709,0.0,0.0,0.0,0.0,13.92,11.39,0.0
20150131:1809,0.0,0.0,0.0,0.0,13.54,11.43,0.0
20150131:1909,0.0,0.0,0.0,0.0,13.51,11.3,0.0
20150131:2009,0.0,0.0,0.0,0.0,13.49,11.17,0.0
20150131:2109,0.0,0.0,0.0,0.0,13.47,11.03,0.0
20150131:2209,0.0,0.0,0.0,0.0,13.8,11.01,0.0
20150131:2309,0.0,0.0,0.0,0.0,14.13,10.98,0.0
20150201:0009,0.0,0.0,0.0,0.0,14.47,10.95,0.0
20150201:0109,0.0,0.0,0.0,0.0,14.69,10.86,0.0
20150201:0209,0.0,0.0,0.0,0.0,14.91,10.77,0.0
20150201:0309,0.0,0.0,0.0,0.0,15.13,10.68,0.0
20150201:0409,0.0,0.0,0.0,0.0,15.39,10.78,0.0
20150201:0509,0.0,0.0,0.0,0.0,15.64,10.89,0.0
20150201:0609,0.0,39.0,0.0,6.43,15.9,10.99,0.0
20150201:0709,31.0,128.0,0.0,16.37,16.27,10.8,0.0
20150201:0809,41.0,200.0,0.0,24.84,16.64,10.62,0.0
20150201:0909,118.0,252.0,0.0,31.15,17.01,10.43,0.0
20150201:1009,190.0,262.0,0.0,34.54,16.93,10.11,0.0
20150201:1109,220.01,249.0,0.0,34.46,16.85,9.79,0.0
20150201:1209,237.01,205.0,0.0,30.91,16.77,9.48,0.0
20150201:1309,139.0,181.0,0.0,24.47,16.61,9.37,0.0
20150201:1409,64.0,119.0,0.0,15.91,16.44,9.26,0.0
20150201:1509,9.0,36.0,0.0,5.92,16.27,9.14,0.0
20150201:1609,0.0,0.0,0.0,0.0,15.59,8.36,0.0
20150201:1709,0.0,0.0,0.0,0.0,14.9,7.58,0.0
20150201:1809,0.0,0.0,0.0,0.0,14.21,6.8,0.0
20150201:1909,0.0,0.0,0.0,0.0,13.9,5.93,0.0
20150201:2009,0.0,0.0,0.0,0.0,13.59,5.05,0.0
20150201:2109,0.0,0.0,0.0,0.0,13.27,4.18,0.0
20150201:2209,0.0,0.0,0.0,0.0,13.21,3.82,0.0
20150201:2309,0.0,0.0,0.0,0.0,13.14,3.45,0.0
20150202:0009,0.0,0.0,0.0,0.0,13.08,3.09,0.0
20150202:0109,0.0,0.0,0.0,0.0,12.71,3.19,0.0
20150202:0209,0.0,0.0,0.0,0.0,12.34,3.29,0.0
20150202:0309,0.0,0.0,0.0,0.0,11.97,3.39,0.0
20150202:0409,0.0,0.0,0.0,0.0,11.7,3.82,0.0
20150202:0509,0.0,0.0,0.0,0.0,11.42,4.24,0.0
20150202:0609,0.0,36.0,0.0,6.6,11.15,4.66,0.0
20150202:0709,162.01,85.0,0.0,16.56,11.3,5.45,0.0
20150202:0809,59.0,204.0,0.0,25.06,11.46,6.23,0.0
20150202:0909,187.0,233.0,0.0,31.41,11.61,7.02,0.0
20150202:1009,139.0,280.0,0.0,34.82,11.56,6.8,0.0
20150202:1109,317.01,204.0,0.0,34.75,11.51,6.58,0.0
20150202:1209,214.01,218.0,0.0,31.19,11.45,6.36,0.0
20150202:1309,0.0,98.0,0.0,24.73,11.28,6.35,0.0
20150202:1409,118.0,102.0,0.0,16.15,11.1,6.34,0.0
20150202:1509,31.0,35.0,0.0,6.14,10.92,6.33,0.0
20150202:1609,0.0,0.0,0.0,0.0,10.43,6.44,0.0
20150202:1709,0.0,0.0,0.0,0.0,9.93,6.55,0.0
20150202:1809,0.0,0.0,0.0,0.0,9.44,6.66,0.0
20150202:1909,0.0,0.0,0.0,0.0,9.29,5.91,0.0
20150202:2009,0.0,0.0,0.0,0.0,9.14,5.15,0.0
20150202:2109,0.0,0.0,0.0,0.0,8.99,4.4,0.0
20150202:2209,0.0,0.0,0.0,0.0,9.07,4.14,0.0
20150202:2309,0.0,0.0,0.0,0.0,9.15,3.89,0.0
20150203:0009,0.0,0.0,0.0,0.0,9.23,3.63,0.0
